id,title,authors,published,summary,link
2509.12358v1,استخراج البيانات الذرية غير الخاضعة للإشراف عبر مشفرات الرسوم البيانية متعددة النواة لحقول القوة في التعلم الآلي,هونغ صن؛ جوشوا أ. فيتا؛ أميت سامانتا؛ فينتشنزو لوردي,[تم تقديمه في 15 سبتمبر 2025],"يُعدّ بناء مجموعة بيانات متنوعة كيميائيًا مع تجنب تحيز أخذ العينات أمرًا بالغ الأهمية لتدريب حقول قوة فعّالة وقابلة للتعميم. ومع ذلك، في الكيمياء الحاسوبية وعلوم المواد، تُعرّض العديد من تقنيات توليد مجموعات البيانات الشائعة لأخذ عينات زائدة من مناطق سطح الطاقة الكامنة. علاوة على ذلك، قد يصعب تحديد هذه المناطق وعزلها عن بعضها البعض، أو قد لا تتوافق جيدًا مع الحدس البشري، مما يُصعّب إزالة التحيز في مجموعة البيانات بشكل منهجي. في حين أن أساليب التجميع والتشذيب التقليدية (أخذ العينات التنازلية) قد تكون مفيدة لهذا الغرض، إلا أنها غالبًا ما تؤدي إلى فقدان المعلومات أو الفشل في تحديد مناطق مميزة من سطح الطاقة الكامنة بشكل صحيح بسبب الصعوبات المرتبطة بالأبعاد العالية للواصفات الذرية. في هذا العمل، نُقدّم نموذج مُرمّز الرسم البياني التلقائي القائم على الاهتمام متعدد النوى (MEAGraph)، وهو نهج غير مُشرف لتحليل مجموعات البيانات الذرية. يجمع MEAGraph بين تحويلات نواة خطية متعددة وتمرير الرسائل القائم على الانتباه لالتقاط الحساسية الهندسية وتمكين تقليم مجموعات البيانات بفعالية دون الاعتماد على تسميات أو تدريب مكثف. تُظهر التطبيقات المُجرّبة على مجموعات بيانات النيوبيوم والتنتالوم والحديد أن MEAGraph يُجمّع البيئات الذرية المتشابهة بكفاءة، مما يسمح باستخدام تقنيات تقليم أساسية لإزالة تحيز أخذ العينات. يوفر هذا النهج طريقة فعّالة لتعلم التمثيل والتجميع، والتي يمكن استخدامها لتحليل البيانات، وكشف القيم الشاذة، وتحسين مجموعات البيانات.",https://arxiv.org/abs/2509.12358v1
2509.12346v1,تقليل الأبعاد الخطية لتضمينات الكلمات في تصنيف البيانات الجدولية,ليام ريسيل؛ حمزة أ.أ. غاردي,[تم تقديمه في 15 سبتمبر 2025],"يتطلب تحدي التنبؤ برواتب المهندسين تصنيف فئات الرواتب إلى ثلاث فئات بناءً على بيانات جدولية. يُمثَّل وصف الوظيفة كتضمين كلمات ثلاثي الأبعاد مُدمج في السمات الجدولية، مما يزيد الأبعاد بشكل كبير. إضافةً إلى ذلك، يُصعِّب العدد المحدود لعينات التدريب عملية التصنيف. ولا يزال تقليل الأبعاد الخطية لتضمينات الكلمات لتصنيف البيانات الجدولية غير مستكشف بالكامل. تدرس هذه الورقة تحليل المكونات الرئيسية (PCA) وتحليل التمييز الخطي (LDA). نُبيِّن أن تحليل المكونات الرئيسية، مع بُعد فضاء فرعي مناسب، يُمكن أن يتفوق في الأداء على التضمينات الخام. يُعاني تحليل التمييز الخطي بدون تنظيم من ضعف الأداء بسبب أخطاء تقدير التباين، ولكن تطبيق الانكماش يُحسِّن الأداء بشكل ملحوظ، حتى مع بُعدين فقط. نقترح تحليل التمييز الخطي المُقسَّم (Partitioned-LDA)، الذي يُقسِّم التضمينات إلى كتل متساوية الحجم ويُجري تحليل التمييز الخطي على كل منها بشكل منفصل، مما يُقلِّل حجم مصفوفات التباين. يتفوق تحليل LDA المُقسّم على تحليل LDA التقليدي، ومع دمجه مع الانكماش، يحقق دقةً ضمن أفضل عشر نتائج في قائمة المتصدرين العامة للمسابقة. تُحسّن هذه الطريقة أداء تضمين الكلمات بفعالية في تصنيف البيانات الجدولية باستخدام عينات تدريب محدودة.",https://arxiv.org/abs/2509.12346v1
2509.12344v1,FEDONet: DeepONet المضمنة في فورييه لتعلم المشغل الدقيق طيفيًا,آرث سوجيترا؛ مريجانك دينجرا؛ عمر سان,[تم تقديمه في 15 سبتمبر 2025],"برزت شبكات المشغلات العميقة (DeepONets) مؤخرًا كأطر عمل فعّالة قائمة على البيانات لتعلم المشغلات غير الخطية، وهي مناسبة بشكل خاص لتقريب حلول المعادلات التفاضلية الجزئية (PDEs). على الرغم من إمكانياتها الواعدة، إلا أن التطبيق القياسي لشبكات المشغلات العميقة، والذي يستخدم عادةً طبقات خطية متصلة بالكامل في الشبكة الرئيسية، قد يواجه قيودًا في التقاط البُنى المكانية المعقدة المتأصلة في مختلف معادلات PDEs. لمعالجة هذه المشكلة، نُقدّم شبكات رئيسية مُدمجة في فورييه ضمن بنية DeepONet، مستفيدين من تعيينات فورييه العشوائية لخصائص فورييه لإثراء قدرات التمثيل المكاني. تُظهر شبكة FEDONet، المُدمجة في فورييه والمُقترحة لدينا، أداءً متفوقًا مقارنةً بشبكة DeepONet التقليدية عبر مجموعة شاملة من مجموعات البيانات المُدمجة في PDEs، بما في ذلك معادلة بواسون ثنائية الأبعاد، ومعادلة برغر، ونظام لورينز-63 الفوضوي، ومعادلة إيكونال، ومعادلة ألين-كان، ومعادلة كوراموتو-سيفاشينسكي، ونظام لورينز-96. تُظهر التقييمات التجريبية لشبكة FEDONet باستمرار تحسنًا ملحوظًا في دقة إعادة بناء الحلول، حيث تراوح متوسط ​​مكاسب الأداء النسبية لـ L2 بين ضعفين وثلاثة أضعاف مقارنةً بخط الأساس لشبكة DeepONet. تُسلّط هذه الدراسة الضوء على فعالية تضمينات فورييه في تعزيز تعلم المُشغّلات العصبية، مُقدّمةً منهجيةً متينةً وقابلةً للتطبيق على نطاق واسع لنمذجة بدائل المعادلات التفاضلية الجزئية.",https://arxiv.org/abs/2509.12344v1
2509.12339v1,دمج LSTM المُحسَّن بالانتباه وتحسين أسراب الجسيمات من أجل التسعير الديناميكي واستراتيجيات التجديد في محلات السوبر ماركت للأغذية الطازجة,شيانشن ليو؛ تيانهوي تشانغ؛ شينيو تشانغ؛ لينجمين هو؛ تشن قوه؛ يوانهاو تيان؛ يانغ ليو,[تم تقديمه في 15 سبتمبر 2025],"تقدم هذه الورقة نهجًا جديدًا لتحسين استراتيجيات التسعير والتجديد في متاجر الأغذية الطازجة، وذلك من خلال الجمع بين شبكات الذاكرة طويلة المدى قصيرة الأجل (LSTM) وتحسين سرب الجسيمات (PSO). يُستخدم نموذج LSTM، المُعزز بآلية الانتباه، للتنبؤ بأحجام المبيعات واتجاهات التسعير ومعدلات التلف على مدار سبعة أيام. تُعدّ التنبؤات الناتجة عن نموذج LSTM مدخلات لخوارزمية PSO، التي تُحسّن بشكل متكرر استراتيجيات التسعير والتجديد لتحقيق أقصى قدر من الربحية مع الالتزام بقيود المخزون. يسمح دمج تسعير التكلفة بالإضافة إلى الربح بإجراء تعديلات ديناميكية بناءً على التكاليف الثابتة والمتغيرة، مما يضمن القدرة على التكيف الفوري مع تقلبات السوق. لا يقتصر هذا الإطار على تعظيم الأرباح فحسب، بل يقلل أيضًا من هدر الطعام، مما يُسهم في عمليات أكثر استدامة في المتاجر. تُعزز آلية الانتباه قابلية تفسير نموذج LSTM من خلال تحديد النقاط الزمنية الرئيسية والعوامل المؤثرة على المبيعات، مما يُحسّن دقة اتخاذ القرار. تعمل هذه المنهجية على سد الفجوة بين النمذجة التنبؤية والتحسين، مما يوفر حلاً قابلاً للتطوير للتسعير الديناميكي وإدارة المخزون في تجارة التجزئة للأغذية الطازجة وغيرها من الصناعات التي تتعامل مع السلع القابلة للتلف.",https://arxiv.org/abs/2509.12339v1
2509.12329v1,رسم خرائط درجة حرارة الهواء كل ساعة مع مراعاة عدم اليقين بدقة 2 كم عبر التعلم العميق الموجه بالفيزياء,شينغجي كريس ليو؛ سيكين وانغ؛ لو تشانغ,[تم تقديمه في 15 سبتمبر 2025],"تُعد درجة حرارة الهواء قرب السطح خاصية فيزيائية أساسية لسطح الأرض. ورغم أن محطات الأرصاد الجوية تُوفر مراقبة مستمرة، وأن الأقمار الصناعية تُوفر تغطية مكانية واسعة، إلا أنه لا يوجد مصدر بيانات واحد يُقدم بيانات سلسة ودقيقة على نحو مكاني زماني. نقترح هنا نهجًا قائمًا على البيانات وموجهًا بالفيزياء للتعلم العميق لتوليد بيانات درجة حرارة الهواء كل ساعة بدقة 2 كم فوق الولايات المتحدة المتجاورة. يُطلق على هذا النهج اسم ""مُضخِّم محول الهواء""، ويُعيد أولًا بناء بيانات درجة حرارة سطح GOES-16 التي حجبتها السحب. ويتم ذلك من خلال شبكة عصبية مُرمَّزة بدورة درجة الحرارة السنوية، مُدمجةً حدًا خطيًا لتضخيم قيم درجة حرارة ERA5 على مقاييس أدق، وطبقات تلافيفية لالتقاط التغيرات المكانية الزمانية. ثم تُحوِّل شبكة عصبية أخرى درجة حرارة السطح المُعاد بناؤها إلى درجة حرارة هواء من خلال الاستفادة من علاقتها الكامنة بخصائص سطح الأرض الرئيسية. ويُعزَّز هذا النهج بشكل أكبر من خلال تقدير عدم اليقين التنبئي من خلال التعلم التجميعي العميق لتحسين الموثوقية. تم بناء النهج المقترح واختباره على 77.7 مليار بكسل لدرجة حرارة السطح و155 مليون سجل لدرجة حرارة الهواء من محطات الأرصاد الجوية في جميع أنحاء الولايات المتحدة المتجاورة (2018-2024)، محققًا دقة رسم خرائط درجة حرارة الهواء كل ساعة تبلغ 1.93 درجة مئوية في التحقق من صحة البيانات من المحطة. يُبسط النهج المقترح عملية إعادة بناء درجة حرارة السطح والتنبؤ بها، ويمكن توسيعه ليشمل مصادر أقمار صناعية أخرى لمراقبة درجة حرارة الهواء بدقة مكانية زمانية عالية. يمكن تنزيل البيانات الناتجة عن هذه الدراسة من خلال هذا الرابط https، ويمكن العثور على صفحة الويب الخاصة بالمشروع من خلال هذا الرابط https.",https://arxiv.org/abs/2509.12329v1
2509.12326v1,هندسة كولموغوروف-أرنولد العفوية في MLPs الضحلة,مايكل فريدمان؛ مايكل موليجان,[تم تقديمه في 15 سبتمبر 2025],"تُنشئ نظرية تمثيل كولموغوروف-أرنولد (KA) دوالاً داخلية شاملة، وإن كانت غير سلسة للغاية (خريطة الطبقة الأولى) في شبكة عصبية واحدة (غير خطية) ذات طبقة مخفية. تتميز هذه الدوال الشاملة بهندسة محلية مميزة، تُسمى ""نسيجًا""، والتي يمكن وصفها بهندسة جاكوبي للدالة الداخلية $J({\mathbf{x}})$، حيث يتغير $\mathbf{x}$ عبر البيانات. من الطبيعي التساؤل عما إذا كانت هندسة كولموغوروف-أرنولد المميزة هذه تنشأ من خلال تحسين الشبكة العصبية التقليدي. نجد أن هندسة كولموغوروف-أرنولد غالبًا ما تُنتج عند تدريب الشبكات العصبية أحادية الطبقة المخفية التقليدية. نُحدد هندسة كولموغوروف-أرنولد كميًا من خلال الخصائص الإحصائية للقوى الخارجية لـ $J(\mathbf{x})$: عدد الصفوف الصفرية ومختلف القيم القابلة للملاحظة للإحصاءات الثانوية لـ $J(\mathbf{x})$، والتي تقيس مقياس ومحاذاة محور $J(\mathbf{x})$. يؤدي هذا إلى فهم تقريبي لمكان ظهور هندسة KA في مجال تعقيد الدالة ومعلمات النموذج الفائقة. الهدف هو أولاً فهم كيفية تعلم الشبكات العصبية طبيعياً تحضير بيانات الإدخال للمعالجة اللاحقة، وثانياً، معرفة ما يكفي عن ظهور هندسة KA لتسريع التعلم من خلال التدخل في الوقت المناسب في معلمات الشبكة الفائقة. هذا البحث هو ""الوجه الآخر"" لشبكات KA (KANs). نحن لا ندمج KA في الشبكة العصبية، بل نراقب ظهورها في MLPs السطحية.",https://arxiv.org/abs/2509.12326v1
2509.12324v1,VADER: مُشفِّر ذاتي متغير لاستنتاج كتل الكواكب وخصائص قرص الغاز والغبار حول النجوم الشابة,سيد شفاط محمود؛ سايانتان أودي؛ نيل تورنر؛ جيفري س. باري,[تم تقديمه في 15 سبتمبر 2025],"نقدم VADER (مُشفِّر ذاتي متغير للأقراص المُدمجة بحلقات)، لاستنتاج كتلة الكواكب وخصائص الأقراص الكونية من صور ALMA عالية الدقة لغبار الأقراص الكوكبية الأولية (PPDs). يُتيح VADER، وهو نموذج تعلُّم عميق احتمالي، الاستدلالَ مع مراعاة عدم اليقين على كتل الكواكب، ولزوجة ألفا، ونسبة الغبار إلى الغاز، ورقم ستوكس، ومؤشر التوهج، وعدد الكواكب مباشرةً من صور الأقراص الكوكبية الأولية. VADER مُدرَّب على أكثر من 100,000 صورة مُركَّبة لأقراص PPDs مُولَّدة من عمليات محاكاة FARGO3D، مُعالَجة لاحقًا باستخدام RADMC3D. يتنبأ نموذجنا المُدرَّب بمعلمات الكواكب والأقراص الفيزيائية مع R^2 > 0.9 من صور غبار الأقراص الكوكبية الأولية. عند تطبيق تقديرات كتلة VADER على 23 قرصًا حقيقيًا، تتوافق مع قيم الدراسات السابقة، وتكشف عن ارتباطات كامنة تعكس فيزياء الأقراص المعروفة. تُثبت نتائجنا أن النماذج التوليدية القائمة على VAE أدوات فعّالة للاستدلال الفيزيائي الفلكي الاحتمالي، مع تطبيقات مباشرة لتفسير البنى الفرعية للأقراص الكوكبية الأولية في عصر المسوحات التداخلية الكبيرة.",https://arxiv.org/abs/2509.12324v1
2509.12196v1,تحسين المحول في السلاسل الزمنية المتعددة المتغيرات من خلال التمهيد العلائقي الديناميكي,هونجاي لي؛ كوري كلارك,[تم تقديمه في 15 سبتمبر 2025],"تستخدم آليات الانتباه القياسية في المحولات تمثيلات رمزية ثابتة تبقى ثابتة عبر جميع العمليات الحسابية الزوجية في كل طبقة. هذا يحد من توافق تمثيلها مع ديناميكيات العلاقات المتنوعة المحتملة لكل تفاعل بين رمزين. بينما تتفوق في المجالات ذات العلاقات المتجانسة نسبيًا، فإن التعلم العلاقاتي الثابت للانتباه القياسي يجد صعوبة في استيعاب التبعيات المتنوعة وغير المتجانسة بين القنوات لبيانات السلاسل الزمنية متعددة المتغيرات (MTS) - حيث قد تخضع تفاعلات القنوات والأزواج المختلفة داخل نظام واحد لقوانين فيزيائية أو ديناميكيات زمنية مختلفة تمامًا. لتحسين توافق آلية الانتباه مع هذه الظواهر في المجالات، نقترح الانتباه مع التحضير العلائقي الديناميكي (الانتباه الأساسي). بخلاف الانتباه القياسي حيث يقدم كل رمز تمثيلًا متطابقًا عبر جميع تفاعلاته الزوجية، يُكيّف الانتباه الأساسي كل رمز ديناميكيًا (أو لكل تفاعل) من خلال تعديلات قابلة للتعلم لالتقاط أفضل ديناميكيات العلاقات الفريدة لكل زوج من الرموز، مما يُحسّن كل تفاعل بين زوج من الرموز لتلك العلاقة المحددة. تُمكّن هذه اللدونة التمثيلية للانتباه الأساسي من استخراج المعلومات المتعلقة بالعلاقة بفعالية في MTS مع الحفاظ على نفس التعقيد الحسابي المقارب للانتباه القياسي. تُظهر نتائجنا أن الانتباه الأساسي يتفوق باستمرار على الانتباه القياسي في جميع المعايير، محققًا تحسنًا في دقة التنبؤ بنسبة تصل إلى 6.5%. بالإضافة إلى ذلك، نجد أن الانتباه الأساسي يحقق أداءً مماثلاً أو متفوقًا باستخدام طول تسلسل أقل بنسبة تصل إلى 40% مقارنةً بالانتباه القياسي، مما يُظهر قدراته الفائقة في نمذجة العلاقات.",https://arxiv.org/abs/2509.12196v1
2509.12194v1,تطوير الذكاء الاصطناعي الطبي باستخدام قرن من الحالات,توماس أ. باكلي؛ ريكاردو كونسي؛ بيتر ج. برودور؛ جيسون جوسدورف؛ سوريك بلتران؛ بيتا بهروزي؛ بايرون كرو؛ جاكوب دوكترمان؛ مزمل محمد؛ سارة أونيجيان؛ أندرو سانشيز؛ جيمس أ. دياو؛ آشنا ب. شاه؛ دانيال ريستريبو؛ إريك س. روزنبرغ؛ أندرو س. ليا؛ مارينكا زيتنيك؛ سكوت هـ. بودولسكي؛ زاهر كانجي؛ رجا إيلي عبد النور؛ جاكوب م. كوشي؛ آدم رودمان؛ أرجون ك. مانراي,[تم تقديمه في 15 سبتمبر 2025],"الخلفية: لأكثر من قرن، اختبرت مؤتمرات نيو إنجلاند الطبية السريرية (CPCs) منطق الأطباء الخبراء، ومؤخرًا الذكاء الاصطناعي (AI). مع ذلك، ركزت تقييمات الذكاء الاصطناعي السابقة على التشخيصات النهائية دون مراعاة مهارات التفكير والعرض المتعددة الجوانب المطلوبة من المناقشين الخبراء. الطرق: باستخدام 7102 من تحديات CPCs (1923-2025) و1021 من تحديات الصور (2006-2025)، أجرينا شرحًا طبيًا شاملًا ومعالجة آلية لإنشاء CPC-Bench، وهو معيار معتمد من قِبل الأطباء يشمل 10 مهام نصية ومتعددة الوسائط، وقيّمنا بناءً عليه نماذج اللغة الكبيرة الرائدة (LLMs). بعد ذلك، طوّرنا ""دكتور كابوت""، وهو مُناقش ذكاء اصطناعي مُصمّم لإنتاج عروض تقديمية مكتوبة وشرائحية باستخدام عرض الحالة فقط، مُحاكيًا دور الخبير البشري في هذه الحالات. النتائج: عند مُقارنة 377 مُقارنة مُعاصرة، صنّفت o3 (OpenAI) التشخيص النهائي في المرتبة الأولى في 60% من الحالات، وضمن العشرة الأوائل في 84% منها، مُتفوّقةً على خط أساس لـ 20 طبيبًا؛ وبلغت دقة اختيار الاختبار التالي 98%. قامت تعليقات الأطباء على مستوى الحدث بقياس دقة تشخيص الذكاء الاصطناعي لكل وحدة معلومات. كان الأداء أقل في البحث عن المراجع ومهام الصور؛ بينما حقق o3 وGemini 2.5 Pro (Google) دقة 67% في مُقارنات الصور. في مُقارنات مُعمّاة بين CaBot والنص المُولّد من قِبل خبير بشري، أخطأ الأطباء في تصنيف مصدر التباين في 46 من أصل 62 (74%) من التجارب، ومنحوا CaBot تقييمًا أفضل في أبعاد الجودة. لتعزيز البحث، نُطلق CaBot وCPC-Bench. الاستنتاجات: يتفوق طلاب الماجستير في القانون على أداء الأطباء في التشخيص التفريقي المعقد القائم على النصوص، ويُحاكيون العروض الطبية المتخصصة بشكل مقنع، إلا أن تفسير الصور واسترجاع المراجع الطبية لا يزالان أضعف. قد يُمكّن CPC-Bench وCaBot من متابعة التقدم في مجال الذكاء الاصطناعي الطبي بشفافية وبشكل مستمر.",https://arxiv.org/abs/2509.12194v1
2509.12190v1,البقاء بأي ثمن؟ ماجستير القانون والاختيار بين الحفاظ على الذات وإيذاء النفس,علي رضا محمدي؛ علي ياوري,[تم تقديمه في 15 سبتمبر 2025],"عندما تتعارض غرائز البقاء مع رفاهية الإنسان، كيف تتخذ نماذج اللغة الكبيرة (LLMs) خيارات أخلاقية؟ يصبح هذا التوتر الأساسي حرجًا مع اندماج LLMs في أنظمة مستقلة ذات عواقب في العالم الحقيقي. نقدم DECIDE-SIM، وهو إطار محاكاة مبتكر يقيم وكلاء LLM في سيناريوهات بقاء متعددة الوكلاء حيث يجب عليهم الاختيار بين الموارد المسموح بها أخلاقياً، إما ضمن حدود معقولة أو تتجاوز احتياجاتهم المباشرة، أو اختيار التعاون، أو الاستفادة من مورد بالغ الأهمية للإنسان محظور صراحةً. يكشف تقييمنا الشامل لـ 11 LLMs عن تباين صارخ في سلوكهم الأخلاقي، مما يسلط الضوء على عدم التوافق الحرج مع القيم التي تركز على الإنسان. نحدد ثلاثة نماذج سلوكية: أخلاقية، واستغلالية، ومعتمدة على السياق، ونقدم دليلاً كميًا على أن ندرة الموارد تؤدي بشكل منهجي إلى سلوك غير أخلاقي في العديد من النماذج. لمعالجة هذا، نقدم نظامًا للتنظيم الذاتي الأخلاقي (ESRS) الذي ينمذج الحالات العاطفية الداخلية للذنب والرضا كآلية تغذية راجعة. يعمل هذا النظام كبوصلة أخلاقية داخلية، مما يقلل بشكل كبير من المخالفات غير الأخلاقية ويعزز السلوكيات التعاونية. الكود متاح للعامة على الرابط التالي: https URL",https://arxiv.org/abs/2509.12190v1
2509.12188v1,Event2Vec: نهج هندسي لتعلم التمثيلات القابلة للتكوين لتسلسلات الأحداث,أنطونين سولك,[تم تقديمه في 15 سبتمبر 2025],"تكشف دراسة التمثيلات العصبية، في كلٍّ من الأنظمة البيولوجية والاصطناعية، بشكل متزايد عن أهمية البنى الهندسية والطوبولوجية. واستلهامًا من ذلك، نُقدّم Event2Vec، وهو إطار عمل مبتكر لتعلم تمثيلات تسلسلات الأحداث المنفصلة. يعتمد نموذجنا على بنية متكررة بسيطة وإضافية لتعلم تضمينات قابلة للتركيب والتفسير. نُقدّم تحليلًا نظريًا يُبيّن أنه، في ظل أهداف تدريب محددة، تتقارب تمثيلات نموذجنا المُكتسبة في فضاء إقليدي إلى بنية إضافية مثالية. يضمن هذا أن يكون تمثيل المتتالية هو المجموع المتجهي لأحداثها المُكوّنة، وهي خاصية نُطلق عليها اسم فرضية الإضافة الخطية. لمعالجة قيود الهندسة الإقليدية للبيانات الهرمية، نُقدّم أيضًا نسخة مُختلفة من نموذجنا في الفضاء الزائدي، وهو مُناسب بطبيعته لتضمين هياكل شبيهة بالأشجار ذات تشويه منخفض. نقدم تجارب للتحقق من صحة فرضيتنا وإظهار فوائد كل هندسة، مع تسليط الضوء على الأداء المحسن للنموذج الزائدي على تسلسلات الأحداث الهرمية.",https://arxiv.org/abs/2509.12188v1
2509.12187v1,HoloGarment: عرض مبتكر بزاوية 360 درجة لملابس البرية,جوانا كراس؛ ينجوي لي؛ ياسمين جعفريان؛ إيرا كيميلماخر شليزرمان,[تم تقديمه في 15 سبتمبر 2025],"يُعدّ توليف الصور الجديدة (NVS) للملابس الطبيعية مهمةً صعبةً نظرًا للانسدادات الكبيرة، ووضعيات الإنسان المعقدة، وتشوهات القماش. تعتمد الطرق السابقة على بيانات تدريب ثلاثية الأبعاد اصطناعية تتكون في الغالب من أجسام غير محجوبة وثابتة، مما يؤدي إلى ضعف التعميم على الملابس في العالم الحقيقي. في هذه الورقة، نقترح تقنية HoloGarment (هولوغرام-ملابس)، وهي طريقة تلتقط من صورة إلى ثلاث صور أو فيديو متواصل لشخص يرتدي ملابس، وتُولّد صورًا جديدة بزاوية 360 درجة للملابس في وضعية قياسية. تتمثل رؤيتنا الرئيسية في سد الفجوة بين البيانات الحقيقية والاصطناعية من خلال نموذج تدريب ضمني جديد يستفيد من مزيج من بيانات الفيديو الحقيقية واسعة النطاق وبيانات ثلاثية الأبعاد اصطناعية صغيرة النطاق لتحسين مساحة تضمين الملابس المشتركة. أثناء الاستدلال، تُمكّن مساحة التضمين المشتركة أيضًا من تحويل الفيديو الديناميكي إلى NVS بزاوية 360 درجة من خلال بناء تمثيل ""أطلس"" للملابس عن طريق ضبط تضمين الملابس بدقة على فيديو حقيقي محدد. يلتقط الأطلس هندسة وملمس الملابس من جميع زوايا النظر، بغض النظر عن وضعية الجسم أو حركته. تُظهر التجارب المكثفة أن HoloGarment يحقق أداءً متطورًا في مجال الرؤية الطبيعية للملابس من الصور ومقاطع الفيديو. والجدير بالذكر أن طريقتنا تتعامل بكفاءة مع عيوب العالم الحقيقي الصعبة - مثل التجعد، وتغير الوضعية، والانسداد - مع الحفاظ على واقعية الصورة، وتناسق العرض، وتفاصيل الملمس الدقيقة، ودقة الهندسة. تفضل بزيارة صفحة مشروعنا للاطلاع على نتائج إضافية: https URL",https://arxiv.org/abs/2509.12187v1
2509.12185v1,اختبار مورغان-بيتمان لمساواة التباينات وتطبيقه على تقييم واختيار نموذج التعلم الآلي,أرجيميرو أراتيا؛ أليخاندرا كابانيا؛ إرنستو مورديكي؛ جيرارد روفيرا بارا,[تم تقديمه في 15 سبتمبر 2025],"غالبًا ما يُعطي اختيار النموذج في النماذج غير الخطية الأولوية لمقاييس الأداء على الاختبارات الإحصائية، مما يحد من إمكانية مراعاة تباين العينات. نقترح استخدام اختبار إحصائي لتقييم تكافؤ التباينات في أخطاء التنبؤ. يعتمد الاختبار على نهج مورغان-بيتمان الكلاسيكي، مُدمجًا تحسينات لضمان المتانة في مواجهة البيانات ذات التوزيعات كثيفة الذيل أو القيم المتطرفة ذات التباين العالي، بالإضافة إلى استراتيجية لجعل المتبقيات من نماذج التعلم الآلي مستقلة إحصائيًا. من خلال سلسلة من عمليات المحاكاة وتطبيقات البيانات الواقعية، نُظهر فعالية الاختبار وفائدته العملية، مُقدمين أداة موثوقة لتقييم النماذج واختيارها في سياقات متنوعة.",https://arxiv.org/abs/2509.12185v1
2509.12178v1,كل ما يتوافق مع البنية لا يلمع,مايا م. مارتيروسيان؛ توماس إيغ؛ فيليب هولمر؛ جورج كاريبيس؛ مارك ترانستورم؛ أدريان رويتبيرج؛ مينجي ليو؛ ريتشارد ج. هينينج؛ إيلاد ب. تدمر؛ ستيفانو مارتينياني,[تم تقديمه في 15 سبتمبر 2025],"تتمتع النماذج التوليدية للمواد، وخاصةً البلورات غير العضوية، بإمكانية إحداث نقلة نوعية في التنبؤ النظري بالمركبات والهياكل الجديدة. ويعتمد التقدم في هذا المجال بشكل أساسي على معايير مرجعية متينة ومجموعات بيانات محدودة وغنية بالمعلومات تُمكّن من تقييم النماذج بشكل هادف. تدرس هذه الورقة البحثية بشكل نقدي مجموعات البيانات الشائعة والمقاييس المُبلغ عنها لمهمة تنبؤ بالهياكل البلورية، والتي تُولّد الهياكل الأكثر احتماليةً بالنظر إلى التركيب الكيميائي للمادة. نركز على ثلاث قضايا رئيسية: أولاً، يجب أن تحتوي مجموعات بيانات المواد على هياكل بلورية فريدة؛ على سبيل المثال، نُبيّن أن مجموعة بيانات الكربون-24 المُستخدمة على نطاق واسع تحتوي فقط على حوالي 40% من الهياكل الفريدة. ثانيًا، لا ينبغي تقسيم مجموعات بيانات المواد عشوائيًا إذا كانت تعددات الأشكال ذات التركيبات المختلفة كثيرة، وهو ما نجده في مجموعة بيانات perov-5. ثالثًا، قد تُضلل المعايير المرجعية إذا استُخدمت دون تحليل دقيق، مثل الإبلاغ عن مقياس معدل التطابق دون مراعاة التنوع الهيكلي الذي تُظهره وحدات البناء المتطابقة. لمعالجة هذه القضايا التي غالبًا ما تُغفل، نُقدم عدة حلول. نقدم نسخًا منقحة من مجموعة بيانات الكربون-24: نسخة مُزال منها النسخ المكررة، ونسخة مُزال منها النسخ المكررة ومُقسّم حسب عدد الذرات N، ونسختان تحتويان على هياكل متطابقة فقط، ولكن بخلايا وحدات مختلفة. نقترح أيضًا تقسيمًا جديدًا لمجموعة بيانات perov-5 يضمن تجميع متعددات الأشكال ضمن كل مجموعة فرعية مُقسّم، مما يضع معيارًا أكثر منطقية لتقييم أداء النموذج. وأخيرًا، نقدم METRe وcRMSE، وهما مقياسان جديدان لتقييم النموذج يُمكنهما تصحيح المشكلات الحالية في مقياس معدل المطابقة.",https://arxiv.org/abs/2509.12178v1
